@relation TEXTvsAUTHOR

@attribute title string
@attribute author string
@attribute date string
@attribute content string

@data
"É hora de rediscutir privilégio da prisão especial","Josias de Souza","24/05/2018","Sergio Moro trancou Lula numa “sala reservada” da Polícia Federal. Atribuiu o privilégio à “dignidade do cargo” que o preso ocupou. O juiz Luiz Carlos Rezende e Santo também enviou o tucano Eduardo Azeredo para uma “sala de Estado Maior”. Por quê? As penitenciárias mineiras ''passam por problemas de toda sorte”, escreveu o juiz. E Azeredo, figura de “inegável status”, “ex-governador”, merece  “segurança individualizada”, justificou o magistrado. Decisões desse tipo ajudam o brasileiro a enxergar mais uma velha anomalia nacional: a cana dos poderosos.No Brasil, os criminosos são tratados conforme o status social e a graduação profissional. Um político poderoso ou qualquer cidadão com canudo universitário —médico, advogado, jornalista…— mata uma pessoa e vai para uma prisão especial. Um jovem da periferia é flagrado com uma pequena quantidade de maconha e é enfiado numa cela superlotada, virando mão-de-obra para as facções criminosas.Um ex-presidente e um ex-governador se beneficiam de dinheiro roubado do povo e vão para acomodações com banheiro privativo, TV individual, roupa de cama limpa, café da manhã, almoço, jantar e ceia. A suavidade do castigo é regulada pela origem do preso, não pela gravidade do crime. É aviltante, mas tem amparo legal. Ou igualam-se os presos ou elimina-se o privilégio. Extinguindo-se a cana especial, petistas e tucanos organizarão passeatas contra o abandono e a superlotação das prisões. Do contrário, logo, logo haverá filas de sem-teto exigindo hospedarias especiais como as de Lula e Azeredo."
"Altos e baixos!","Josias de Souza","24/05/2018","– Charge do Hubert, via ."
"Bolsonaro exibe ética flexível em ato de prefeitos","Josias de Souza","23/05/2018","Jair Bolsonaro vai se revelando um presidenciável peculiar. As poucas ideias que tem não são boas. E algumas nem são dele. Quando discursa, o candidato passa a impressão de que apenas repete o que a plateia deseja ouvir. Nesta quarta-feira, falando para prefeitos, Bolsonaro defendeu a  dos rigores do Ministério Público no trato com gestores municipais em litígio com a lei.Disse Bolsonaro: ''Temos de ter coragem de falar sobre o Ministério Público. Faz um bom trabalho? Em parte, sim. Mas tem seus problemas. Que prefeito não fica com medo ou preocupado respondendo por improbidade administrativa? Temos de mudar isso.''Como assim? ''Não é dizer que não vai ter mais fiscalização, não é isso. Mas temos de ser prefeitos, governadores e presidente sem medo. Todos nós podemos errar. E não é do erro que vem acontecendo, vem uma lapada em cima da cabeça da gente.'' Sem medo, chegou-se ao mensalão, punido com cadeia pelo STF. Com medo, produziu-se o petrolão. Mas Bolsonaro quer um Ministério Público “parceiro”. Pelo bem do “desenvolvimento do Brasil.”Os repórteres estranharam a falta de nexo, pois Bolsonaro apresenta-se na campanha enrolado na bandeira do combate à corrupção. E o candidato: Não ''tem nada a ver uma coisa com outra. Tem que ter bom senso. Até um simples fiscal não pode chegar num estabelecimento e meter a mão na caneta. Orienta num primeiro momento. Quem nunca reclamou de uma multa de trânsito? Esta é a intenção. O combate à corrupção tem que continuar''.Bolsonaro sentiu a necessidade de esmiuçar um pouco mais seu raciocínio. ''Por exemplo: quando fala de propriedade rural, está lá a emenda constitucional do trabalho escravo. Ninguém é a favor de trabalho escravo. Tem gente do Ministério Público, do Judiciário, que entende que o trabalho análogo à escravidão também é escravo. Tem que botar um ponto final nisso. Análogo é uma coisa e escravo é outra.''Quer dizer: a pretexto de justificar um absurdo —o relaxamento na fiscalização de malfeitos municipais— Bolsonaro se alinhou com outras três temeridades: desmereceu o trabalho de fiscais fazendários, estimulou a rebelião contra inspetores de trânsito e revelou-se condescendente com a exploração de mão de obra no campo. Fez tudo isso num instante em que negocia uma aliança com o PR de Valdemar Costa Neto, o ex-presidiário do mensalão.Nesse ritmo, o ex-capitão vai acabar ensinando ao seu eleitorado que não se deve confundir um certo candidato com o candidato certo. Não é que o Bolsonaro seja contra o combate à corrupção. Não, não. Absolutamente! Ele apenas ostenta princípios éticos flexíveis. Natural. Acabar com a corrupção sempre foi a prioridade de todos os que ainda não chegaram ao poder."
"Alckmin continua sendo chuchu, só que de xepa","Josias de Souza","23/05/2018","Espremido em , o tucano Geraldo Alckmin exibiu uma retórica feita 50% de evasivas e 50% de mesmices. O resultado da soma das duas partes é um presidenciável 100% incapaz de responder às duas principais demandas do eleitorado em 2018: limpeza e esperança.O candidato do PSDB ao Planalto foi evasivo ao responder às perguntas sobre o atacadão de corrupção. Saiu-se com mais do mesmo ao prometer reformas ambiciosas sem esmiuçar uma estratégia para colocá-las em pé. Ao contrário, reconheceu que o próximo presidente terá de lidar com um Congresso fragmentado.Deixando-se de lado a roubalheira comprovada ou sob investigação —que inclui um Azeredo condenado, um Aécio com nove processos, um Serra com arcas suíças, um Paulo Preto com fortuna nas Bahamas e o próprio Alckmin com o cunhado na caixa registradora das campanhas—, sobram as reformas que o candidato diz que fará: política, tributária, do Estado e da Previdência.Falar é mais fácil do que fazer. FHC e Lula também prometeram reformar a política e o sistema tributário. Cada um passou oito anos no Planalto. Na política, reformaram-se a si mesmos, rendendo-se ao toma-lá-dá-cá. Nos tributos, avançaram sobre o bolso do contribuinte sempre que o caixa do Tesouro ficou vazio. Na Previdência, ambos conseguiram arrancar do Congresso apenas remendos, não reformas.Na seara ética, Alckmin se esforçou para preservar a pose de limpinho: ''Moro no mesmo apartamento. Então, eu me sinto indignado, porque há uma tendência agora no Brasil de defenestrar a política, dizer que é todo mundo igual. Não, não é. Quem enricar com política é ladrão”, declarou, antes de soletrar: “L-a-d-r-ã-o''. Pode ser um ótimo desabafo. Mas não resolve.O problema não é a incapacidade da imprensa ou do eleitorado de enxergar moralidade na política. A questão é que os políticos são incapazes de demonstrá-la. Alckmin é presidente nacional do PSDB. Ele deslizou ao tratar das malfeitorias partidárias porque não tem nada de novo a oferecer. Se tivesse, já teria colocado sobre a mesa o pedido de expulsão de Azeredo, um ofício enviando o réu Aécio para o conselho de ética partidário e meio quilo de explicações convincentes sobre sua própria situação.Adhemar Ribeiro, o cunhado de Alckmin, frequenta dois inquéritos como coletor de verbas sujas carreadas para campanhas do tucano. Instado a dizer algo a respeito, o candidato definiu o irmão de sua mulher assim: ''Ele é casado com uma banqueira, dono de financeira, simpatizante do partido, nada mais do que isso. Não tem nenhuma relação com o governo.''Alckmin teria soado mais convincente se dissesse algo assim: “Chamei meu cunhado para uma conversa. Perguntei: que história é essa de que você apanhou, em meu nome, parte dos R$ 10 milhões da Odebrecht e R$ 5 milhões da concessionária CCR? Ele me disse que não pegou. Portanto, se eu não pedi o dinheiro e ele não recolheu, os delatores são mentirosos. Serão processados por mim.”Tomado pelas respostas que ofereceu na sabatina, Alckmin continua sendo o mesmo chuchu de sempre. A diferença é que seu receituário ficou mais aguado e ele perdeu o frescor ético. Virou parte da xepa."
"Governo paga resgate, mas país continua refém","Josias de Souza","25/05/2018","O baronato do transporte de carga sequestrou a rotina dos brasileiros sem levar o rosto à vitrine. Terceirizou o bloqueio de estradas aos caminhoneiros autônomos. No quarto dia, com o país submetido ao caos do , o Planalto cedeu integralmente às exigências. Em troca, obteve um armistício mixuruca de duas semanas, que não foi subscrito por todos os sequestradores da paz social. Quer dizer: o governo de Michel Temer pagou o resgate, mas o Brasil continua refém de uma ilegalidade: o locaute (pode me chamar de greve de patrões) é proibido pela legislação brasileira.Nas palavras do negociador Eliseu Padilha, chefão da Casa Civil, o governo cedeu “tudo o que foi socilitado”. Isso inclui o tabelamento do preço do diesel por 30 dias e um subsídio para atenuar os reajustes até o final do ano. Para que a Petrobras não fique no prejuízo, o Tesouro Nacional (também conhecido como contribuinte) pagará à estatal a diferença entre o preço de mercado e o refresco servido à turma da roda presa. Coisa de até o final do ano, quando Temer será enviado de volta para casa. Ou para onde outro lugar.Repetindo: armou-se algo muito parecido com uma versão envergonhada do controle de preços adotado sob Dilma Rousseff. A diferença é que, para não impor novos prejuízos à Petrobras, o custo do subsídio migrou do passivo da estatal para o bolso da plateia —que muita gente acredita ser a mesma coisa. Como dinheiro público não é gratuito, será necessário cortar os R$ 5 bilhões de outras áreas da administração pública. A última vez que o governo teve de fazer isso, transferiu verbas do seguro desemprego para cobrir o calote aplicado no BNDES pela Venezuela e por Moçambique.Numa evidência de que o patronato utilizou os caminhoneiros como bonecos de ventríloquo, incluiu-se no acordo o compromisso do governo de não permitir que o Congresso reonere a folha salarial do setor. De novo: a folha das empresas transportadoras continuará isenta do pagamento de imposto. Tudo isso mais a redução de taxas e tributos que incidem sobre o diesel.Admita-se que o governo não tinha outra alternativa senão negociar. Mas precisava fazer isso de joelhos? Não poderia ter condicionado as concessões à desinterdição prévia das rodovias? Era mesmo necessário passar a mão na cabeça do patronato que trafega no acostamento da legislação. Na manhã desta sexta-feira, ainda faltarão mantimentos na gôndola, combustível na bomba e remédios na prateleira. Mas nenhuma mercadoria é mais escassa no momento do que a autoridade presidencial.Michel Temer tornou-se uma pequena criatura. Ninguém ignora que o personagem brigou para permanecer ao volante. Mas falta-lhe um itinerário. Consolidou-se como um ex-presidente no exercício da Presidência."
"Eunício tirou pés da realidade nas asas da FAB","Josias de Souza","25/05/2018","Ao retornar às pressas a Brasília, nesta quinta-feira, o presidente do Senado fez em reação às críticas o que deixara de fazer por precaução. Eunício Oliveira voara para o Ceará, seu Estado, dando de ombros para a crise provocada pela paralisação dos caminhões. Ao decolar, não tirou os pés apenas do solo da Capital. Perdeu o contato com a realidade.Num dia em que até o querosene de aviação estava em falta no aeroporto de Brasília, Eunício deu asas à insensatez a bordo de um jatinho da FAB, com toda a comodidade que o dinheiro público pode custear -mesmo para um milionário como o senador, dono de avião.Eunício voltou às pressas, pois havia o risco de o Senado ter de realizar nesta sexta-feira uma sessão de emergência. . O Planalto acabou celebrando um armistício para liberar o freio de mão dos caminhões por duas semanas. E o vaivém de Eunício resultou apenas em mais um caso de verba do contribuinte jogada pela janela."
"Michel Temer vive seus dias de Dilma Rousseff","Josias de Souza","24/05/2018","A crise dos caminhões deixou o governo de Michel Temer, de linha econômica ortodoxa, com a cara da gestão de Dilma Rousseff, adeptada da economia criativa. Em agosto de 2015, ainda na vice-presidência, Temer revelou-se candidato ao trono numa frase dita aos jornalistas: “É preciso alguém que tenha a capacidade de reunificar a todos.” Hoje, Temer alcançou seu objetivo. Reunificou o país… contra si mesmo.Não é correto chamar de greve uma paralisação de caminhoneiros que não existiria sem a voz de comando de grandes e médias empresas transportadoras. Servindo-se dos caminhoneiros autônomos que lhes prestam serviços, o baronato do transporte mostrou em quatro dias que não é difícil parar um país cuja produção é majoritariamente distribuída por via rodoviária.Voltaram-se contra Temer: os caminhoneiros, irritados com o aumento dos combustíveis; as transportadoras, que exigiram a queda dos impostos sobre o diesel; a Câmara, que aprovou a toque de caixa uma solução com cara de rasteira, ao custo de R$ 12 bilhões; e o mercado, que derrubou a cotação das ações da Petrobras ao farejar sinais da volta da interferência do Planalto na política de preços da estatal.Fraco e impopular, Temer vive seus dias de Dilma. A sorte é que a eleição está próxima e não há no Planalto um vice para dizer que “é preciso alguém que tenha a capacidade de reunificar a todos.”"
"‘É locaute’, diz Jungmann sobre caminhoneiros","Josias de Souza","24/05/2018","O ministro Raul Jungmann (Segurança Pública) afirma que não é correto chamar a paralisação dos transportes de cargas de greve dos caminhoneiros. “Isso é, claramente, um locaute”, disse ele ao , empregando o termo que tem origem num vacábulo da língua inglesa  e significa a paralisação de empresas pelos próprios patrões. Algo que é probidio pela legislação brasileira.“Pelas informações que tenho recebido, o movimento se caracteriza como um locaute, capitaneado por grandes empresas distribuidoras que querem manter suas margens [de lucro]”, acrescentou Jungmann. “É evidente que há a participação de caminhoneiros autônomos. Mas o movimento não teria tomado as proporções que tomou se não houvesse a participação, o apoio e o comando das empresas.”Para reforçar suas declarações, Jungmann contou: “A Polícia Rodoviária Federal vem sendo acionada, em vários locais, para realizar a escolta de caminhões. Mas não compete aos policiais rodoviários convencer os motoristas a levarem as cargas. E as empresas se negam a convencer seus funcionários ou prestadores de serviço a levarem as cargas.”Premido pela crise, o governo se mexe em duas frentes. Numa, o Planalto negocia uma trégua com líderes da paralisia. Noutra, a Advocacia-Geral da União recorre ao Judiciário para impedir o bloqueio de estradas. Já ajuizou três dezenas de ações. Por ora, obteve 19 liminares autoriozando o uso de força policial para desobstruir as estradas."
"Marina revive em 2018 o conto do Patinho Feio","Josias de Souza","24/05/2018","A participação de Marina Silva na  UOL-Folha-SBT reforçou a sensação de que a presidenciável da Rede Sustentablidade revive em 2018 uma versão eleitoral do conto do Patinho Feio. Sem menções na Lava Jato, a presidenciável da Rede encarna uma candidatura que tem a aparência de um cisne chocado num ninho de outras aves. Competitiva, Marina não consegue explicar como governaria tendo de formar maioria num Congresso dominado por um bando de patos viciados em propinas, verbas públicas, cargos oficiais e todas as benesses que o dinheiro público já não consegue financiar.O discurso econômico de Marina não contém pesticidas. Nada do que ela diz sugere uma opção pela aventura. Vai manter a “tecnologia” do tripé, que funciona desde o Plano Real: metas de inflação, câmbio flutuante e superávit fiscal. Nada de tentar ''reinventar a roda.'' Sua retórica política exclui o glúten do fisiologismo. Na perspectiva  de Marina, seu governo não fará concessões aos maus costumes. Será composto dos “melhores quadros”, extraídos da banda saudável do PT, PSDB e PMDB, da academia e do empresariado. Beleza. Mas já combinou com o centrão?Jovem e ainda virgem, pois não chegou à chave do cofre, o partido de Marina é um grão de areia no oceano do Congresso. Ela argumenta que Dilma Rouseff granjeou uma maioria amazônica e caiu. Michel Temer é o mago da articulação e não consegue governar. Marina alega que sua hipotética Presidência conseguiria se impor nos plenários da Câmara e do Senado pela qualidade das propostas. O problema é que as premissas lançadas pela candidata são desmentidas pela penúria estrutural de sua campanha.Desconsiderando-se a mixaria que receberá do fundo eleitoral, Marina dispõe de insignificantes 12 segundos de propaganda no rádio e na TV. Tentou costurar uma aliança com outras legendas. Mas não conseguiu obter nem os 45 segundos do PSB. O partido que oferecera abrigo a Marina na sucessão passada agora quer distância dela. Seus dirigentes a consideram uma personalidade “complicada”.Marina corre o risco de repetir 2014. Naquela eleição, experimentou a ascensão fulminante de um cisne. Ultrapassou Aécio Neves. Em agosto, depois da morte de Eduardo Campos, chegou a liderar as pesquisas, abrindo dez pontos de vantagem sobre Dilma Rousseff. Dispunha na época de algo como dois minutos no horário eleitoral gratuito. E foi massacrada pela marquetagem desconstrutiva do PT.Com seus 12 segundos atuais, Marina e seus potenciais 20 milhões de votos tornaram-se um alvos fáceis. A “superestrutura” que a candidata se dispõe a combater não tem interesse em conviver com a sua indecifrável figura. Se o eleitor se animasse a impor Marina na marra, os patos talvez a impedissem de governar. Uma indagação escalaria as manchetes automaticamente: ''Vai terminar o mandato?''"
"Criticado, Maia desabafa: ‘Problema é impopularidade do presidente, não eu’","Josias de Souza","26/05/2018","A atmosfera eleitoral já havia produzido uma fenda nas relações do presidente da Câmara Rodrigo Maia com Michel Temer. Desde quarta-feira passada, quando Maia liderou a aprovação de um artigo que zerou a alíquota do PIS e da Cofins sobre o diesel, a fenda tornou-se um abismo. Para Temer e seus auxiliares, Maia patrocinou uma gambiarra canhestra, pois desconsiderou que a novidade abre um buraco de R$ 12,5 bilhões nas contas públicas. Pelo menos um operador do presidente disse que Maia conspira para derrubar Temer. O raciocínio foi ecoado pelo presidente do Senado Eunício Oliveira num diálogo privado. Nessa versão, Maia tramaria contra Temer porque quando um presidente sem vice afunda, o comandante da Câmara ascende por gravidade. Em conversa com o , Maia fez um desabafo.“O problema deles não sou eu, mas a impopularidade do presidente. O problema do governo são os 86% de brasileiros que avaliam o Michel de formal terminal. Essa é que a verdade”, declarou Maia. Ele se referia ao percentual de eleitores que disseram ao Datafolha, em pesquisa divulgada no mês passado, que não votariam num presidenciável indicado por Temer. Candidato ao Planalto pelo DEM, Maia avalia que o Planalto não tem razões para cobrar-lhe lealdade. Recorda que teve a oportunidade de prejudicar Temer durante a tramitação na Câmara das duas denúncias da Procuradoria contra o presidente. Portou-se com “isenção”. Recusa-se a responder às provações de Marun, ex-general das tropas de Eduardo Cunha. “Presido a Câmara, um Poder independente”, limita-se a dizer.A isenção do PIS e da Cofins cobrados sobre o diesel é uma das principais reivindicações dos caminhoneiros que atravancam as rodoviais em todo país há seis dias. A Câmara enfiou o refresco dentro da proposta de reoneração da folha salarial das empresas. Alegou-se que o dinheiro que o governo coletará com a volta da tributação da folha praticamente compensaria a cifra que deixará de ser arrecadada no diesel. Enviado à Câmara no dia da votação, Marun alertou que o prejuízo seria de R$ 12,5 bilhões, não de R$ 3 bilhões, como estimara a assessoria da Câmara. Os deputados deram de ombros.Maia reconheceria no dia seguinte que o cálculo da Câmara estava errado. O deputado ainda não adotou o número trombeteado por Marun. Mas admite que a frustração na arrecadação será pelo menos três vezes maior do que o valor que a Câmara havia estimado. Coisa de R$ 9 bilhões. Ainda assim, Maia continua defendendo o fim da cobrança do PIS e da Cofins sobre o diesel como melhor alternativa para recolocar os caminhões em movimento. Aprovada na Câmara, a proposta seguiu para o Senado. Ali, Eunício Oliveira passou a ecoar as ponderações do Planalto. Ele fala em “responsabilidade fiscal” e critica o “protagonismo” de Maia.Eunício alega ter sido surpreendido por Maia. Sustenta que havia combinado com o presidente da Câmara que a reoneração da folha das empresas seria usada pelo governo para zerar a Cide, abreviatura de outro tributo que incide sobre o diesel. O diabo é que, zerando-se apenas a Cide, o desconto no preço do diesel seria de irrisórios R$ 0,05. Repetindo: cinco centavos. Algo que os caminhoneiros sublevados acharam risível. Daí a decisão dos deputados de incluir na proposta de reoneração da folha salarial a isenção do PIS e da Cofins sobre o diesel.“Isso gerou uma despesa extra, não prevista no Orçamento, de R$ 17 bilhões”, contabilizou o presidente da Câmara. “Mas ninguém atacou o Eunício. Eles preferem me acusar de ter criado R$ 6 bilhões de despesa adicional (na conta de Maia, o prejuízo com a isenção do PIS-Cofins, estimado por ele em R$ 9 bilhões, seria parcialmente compensado pelos R$ 3 bilhões que devem ser coletados com a volta da tributação sobre a falha salarial as empresas.).” De resto, Maia diz que o expurgo dos tributos que incidem sobre o diesel atenderia à principal demanda dos caminhoneiros.O governo ofereceu no acordo que negociou com os caminhoneiros uma proposta alternativa. Prevê o congelamento do preço do diesel por 30 dias e a oferta de um subsídio de R$ 5 bilhões para suavizar os reajustes do combustíveil até o final do ano. Nessa fórmula, o Tesouro Nacional faria o ressarcimento à Petrobras da diferença entre o reajuste real do diesel e o valor camarada cobrado da clientela. Maia não enxerga senão desvantagens nessa solução. Sustenta que, além da ''intromissão'' do governo na Petrobras,  não há garantias de que o subsídio custará R$ 5 bilhões, pois o governo não tem controle sobre a cotação internacional do petróleo nem sobre a variação do dólar. “Pode custar R$ 15 bilhões em vez de R$ 5 bilhões.”Rodrigo Maia prossegue: “É preciso levar em conta que PIS e Cofins são tributos regulatórios. Quando o preço do petróleo sobe, o governo tem que reduzir esses impostos. Eles dobraram a alíquota do PIS-Cofins no ano passado, elevando a arrecadação para R$ 20 bilhões. Foram para cima do povão. Não prejudicou apenas os caminhoneiros, que utilizam diesel. Foram prejudicados todos os trabalhadores que utilizam veículos movidos a gasolina e álcool.”O deputado presidente da Câmara avalia que o governo não terá dificuldades para providenciar recursos capazes de compensar o alívio tributário do diesel. Estima que a União deve arrecadar “até R$ 14 bilhões de bônus e participação especial”, como é chamada a compensação financeira devida pelas concessionárias de exploração de petróleo e gás natural. Para Maia, a cifra deve ser “devolvida à sociedade.” Ele arremata: “O governo ainda não entendeu que o Brasil saiu da recessão, mas os brasileiros não.”"
"‘Coisa de governo fraco’, diz Maia sobre deliberação de usar Forças Armadas","Josias de Souza","26/05/2018","O presidente da Câmara, Rodrigo Maia (DEM-RJ), criticou o  editado por Michel Temer para autorizar o envolvimento das Forças Armadas no esforço para a liberação das estradas bloqueadas por caminhoneiros. “Isso é coisa típica de governo fraco”, disse Maia ao na noite desta sexta-feira.Pelo decreto de Temer, os militares vão agir em rodovias federais, estaduais e municipais a partir desta sexta-feira até o dia 4 de junho. Além de liberar as vias, poderão conduzir e escoltar veículos, para assegurar o transporte de produtos estratégicos —combustíveis, por exemplo.“A decisão foi errada”, declarou Rodrigo Maia. Para ele, o governo deveria se satisfazer com os termos da  do ministro Alexandre de Moraes, do Supremo Tribunal Federal. A pedido da Advocacia-Geral da União, Moraes autorizou o uso de força no desbloqueio de estradas. Mas mencionou apenas três corporações: Polícia Rodoviária Federal, Polícias Militares e Forca Nacional de Segurança.“Foi o que o governo pediu. E seria suficiente”, avaliou Maia. “As Forças Armadas devem ser deixadas para o final, para situações extremas. Mas o presidente parece gostar do simbolismo.”"
"Sarneyzação!","Josias de Souza","25/05/2018","– Via ."
"Caminhões levam Temer da fantasia para o caos","Josias de Souza","25/05/2018","No dia 15 de maio, Michel temer promoveu uma celebração no Planalto para marcar o aniversário de dois anos do seu governo. Ele desperdiçou um discurso de uma hora autoelogiando-se. A crise provocada pela paralisação dos caminhoneiros demonstra que o presidente estava hospedado no mundo das fantasias. Pouco importa que os fatos o desmintam. A reação de Temer à paralisação dos  caminhões veio tarde e deixou a sociedade brasileira à mercê da anarquia de um setor econômico que não enxerga nada além do próprio umbigo.Temer é um presidente enfraquecido por denúncias de corrupção. Ele mantém uma rotina de reuniões com assessores suspeitos que se dedicam exclusivamente a reclamar dos outros e a falar bem de um governo que apodreceu. O risco de uma coisa assim dar certo é inexistente. Mas, sob Temer, o Planalto exagera na capacidade de transformar o ruim em algo muito pior.Os caminhoneiros desafiaram a autoridade do governo. Temer abriu a negociação pedindo trégua. Depois de ajoelhar-se, entregou a alma à turma da roda presa. Cedeu desde o congelamento do diesel até um subsídio de R$ 5 bilhões para atenuar o peso do reajuste dos combustíveis até o final do ano. E as estradas continuaram bloqueadas. Só então foram acionadas as forças de segurança. O Brasil tornou-se um lugar ideal para o surgimento de um país inteiramente novo. Caos não falta. Temer é um ex-presidente da República no exercício da Presidência."
"STF avaliza uso da força para desbloquear vias","Josias de Souza","25/05/2018","O ministro Alexandre de Moraes, do Supremo Tribunal Federal, concedeu liminar que autoriza a União e os governos estaduais a utilizar a força policial para liberar rodovias bloqueadas por caminhoneiros, incluindo os acostamentos. Em seu despacho, Moraes menciona as corporações que estão autorizadas a agir: Polícia Rodoviária Federal, Polícias Militares e Força Nacional de Segurança.Deve-se a decisão do ministro a um pedido da Advocacia-Geral da União. Ex-ministro da Justiça de Temer, Moraes foi escolhido como relator da ação do governo por sorteio. Além de avalizar o emprego da força policial, o magistrado determinou a suspensão dos efeitos “das decisões judiciais que impedem a imediata reintegração de posse das rodovias federais e estaduais ocupadas em todo o território nacional.”Mais: Moraes autorizou a imposição de multas aos responsáveis pelos bloqueios, estabelecendo a “responsabilidade solidária entre os manifestantes/condutores dos veículos e seu proprietários, sejam pessoas físicas ou jurídicas.” Entidades que desrespeitarem a determinação ficarão sujeitas a multas de R$ 100 mil por hora. Para os caminhoneiros, a multa é de R$ 10 mil por dia. Vai abaixo a íntegra da decisão do ministro, tomada na noite desta sexta-feira:Em 25 de maio de 2018. CONCEDO A MEDIDA CAUTELAR postulada na presente ADPF, ad referendum do Plenário (art. 5º, § 1º, da Lei 9.882/1999) e, com base no art. 5º, § 3º, da Lei 9.882/1999: (a) AUTORIZO que sejam tomadas as medidas necessárias e suficientes, a critério das autoridades responsáveis do Poder Executivo Federal e dos Poderes Executivos Estaduais, ao resguardo da ordem no entorno e, principalmente, à segurança dos pedestres, motoristas, passageiros e dos próprios participantes do movimento que porventura venham a se posicionar em locais inapropriados nas rodovias do país; bem como, para impedir, inclusive nos acostamentos, a ocupação, a obstrução ou a imposição de dificuldade à passagem de veículos em quaisquer trechos das rodovias; ou o desfazimento de tais providências, quando já concretizadas, garantindo-se, assim, a trafegabilidade; inclusive com auxílio, se entenderem imprescindível, das forças de segurança pública, conforme pleiteado (Polícia Rodoviária Federal, Polícias Militares e Força Nacional). (b) DEFIRO a aplicação das multas pleiteadas, a partir da concessão da presente decisão, e em relação ao item (iv.b) da petição inicial, estabeleço responsabilidade solidária entre os manifestantes/condutores dos veículos e seu proprietários, sejam pessoas físicas ou jurídicas. (c) SUSPENDO os efeitos das decisões judiciais que, ao obstarem os pleitos possessórios formulados pela União, impedem a livre circulação de veículos automotores nas rodovias federais e estaduais ocupadas em todo o território nacional, inclusive nos respectivos acostamentos; (d) SUSPENDO os efeitos das decisões judiciais que impedem a imediata reintegração de posse das rodovias federais e estaduais ocupadas em todo o território nacional, inclusive nos respectivos acostamentos. Publique-se e comunique-se, com URGÊNCIA, o DD. Presidente da República. Publique-se."
"Governador de SP mandou multar caminhoneiros","Josias de Souza","25/05/2018","Em vídeo exibido no portal do governo de São Paulo, o governador Márcio França informou que determinou à Polícia Rodoviária que passe a multar os caminhoneiros que fecham as estradas.Os organizadores dos bloqueios estão sujeitos a multas de até R$ 17.608,20. Para os motoristas que interrompem a circulação de veículos op valor da multa é de R$ 5.869,40.Nos dois casos há um par de punições adicionais: remoção do veículo e suspensão da carteira de motorista por um ano."
